0 198.000000 470.000000 0.0000000 49.399025
0 198.000000 470.000000 0.0000000 48.682600
0 198.000000 470.000000 0.0000000 48.427504
0 198.000000 470.000000 0.0000000 47.212204
248
3 390.158653 363.747210 0.00000050 49.363899
3 390.766969 363.394170 0.00000050 49.353963
3 392.064237 362.641291 0.00000050 49.327665
3 392.148412 362.592439 0.00000050 49.326201
3 392.912938 362.148741 0.00000050 49.313294
3 393.519526 361.796704 0.00000050 49.303382
3 394.212813 361.394349 0.00000050 49.289465
3 394.813779 361.045575 0.00000050 49.279631
3 395.414313 360.697050 0.00000050 49.269803
3 396.103275 360.297207 0.00000050 49.255947
3 396.906698 359.830934 0.00000050 49.240100
3 398.194474 359.083564 0.00000050 49.216334
3 398.801928 358.731024 0.00000050 49.206410
3 399.486594 358.333673 0.00000050 49.195013
3 400.169498 357.937345 0.00000050 49.181240
3 400.253669 357.888495 0.00000050 49.179776
3 402.147149 356.789601 0.00000050 49.143605
3 402.231752 356.740501 0.00000050 49.142135
3 402.919879 356.341142 0.00000050 49.130690
3 403.531660 355.986090 0.00000050 49.120706
3 403.613667 355.938497 0.00000050 49.119272
3 404.292244 355.544680 0.00000050 49.105559
3 404.896674 355.193895 0.00000050 49.095677
3 405.494618 354.846874 0.00000050 49.085885
3 406.095156 354.498347 0.00000050 49.076057
3 406.794530 354.092460 0.00000050 49.064456
3 407.478294 353.695633 0.00000050 49.050671
3 408.158598 353.300814 0.00000050 49.036935
3 408.929196 352.853592 0.00000050 49.023944
3 409.634580 352.444217 0.00000050 49.009860
3 410.924041 351.695869 0.00000050 48.983670
3 411.528474 351.345082 0.00000050 48.973788
3 411.611342 351.296989 0.00000050 48.972342
3 412.214046 350.947206 0.00000050 48.962484
3 412.811993 350.600183 0.00000050 48.952691
3 413.414264 350.250650 0.00000050 48.942839
3 414.012212 349.903627 0.00000050 48.933047
3 414.695971 349.506803 0.00000050 48.919263
3 415.499442 349.040502 0.00000050 48.905816
3 416.103445 348.689965 0.00000050 48.895939
3 418.165321 347.493341 0.00000050 48.856628
3 418.248186 347.445249 0.00000050 48.855182
3 418.327158 347.399417 0.00000050 48.853791
3 418.934190 347.047122 0.00000050 48.843872
3 419.625729 346.645782 0.00000050 48.829980
3 420.233626 346.292985 0.00000050 48.820050
3 422.282440 345.103941 0.00000050 48.779111
3 422.886878 344.753151 0.00000050 48.769229
3 423.578480 344.351775 0.00000050 48.757736
3 423.662207 344.303183 0.00000050 48.756278
3 424.341635 343.908873 0.00000050 48.742554
3 424.958183 343.551055 0.00000050 48.732504
3 425.559595 343.202021 0.00000050 48.722663
3 426.837794 342.460209 0.00000050 48.696630
3 426.930601 342.406348 0.00000050 48.695046
3 427.702951 341.958109 0.00000050 48.682031
3 428.391025 341.558780 0.00000050 48.668187
3 429.848876 340.712706 0.00000050 48.638857
3 430.452453 340.362416 0.00000050 48.628987
3 431.748885 339.610022 0.00000050 48.605100
3 431.884662 339.531223 0.00000050 48.602919
3 432.474182 339.189091 0.00000050 48.593055
3 432.704503 339.055423 0.00000050 48.589239
3 434.034214 338.283715 0.00000050 48.565038
3 434.116207 338.236130 0.00000050 48.563604
3 434.385389 338.079908 0.00000050 48.559064
3 435.121858 337.652493 0.00000050 48.544464
3 435.729762 337.299692 0.00000050 48.534533
3 435.819538 337.247590 0.00000050 48.532992
3 436.591898 336.799345 0.00000050 48.519977
3 437.206290 336.442778 0.00000050 48.509956
3 437.887439 336.047468 0.00000050 48.496208
3 438.773384 335.533304 0.00000050 48.481447
3 439.462316 335.133477 0.00000050 48.467591
3 440.066762 334.782683 0.00000050 48.457709
3 440.669912 334.432640 0.00000050 48.447844
3 441.268738 334.085108 0.00000050 48.438040
3 441.872753 333.734563 0.00000050 48.428163
3 443.164773 332.984730 0.00000050 48.401938
3 443.467643 332.808957 0.00000050 48.397088
3 447.110319 330.694904 0.00000050 48.333214
3 500.000000 300.000000 0.00000050 47.078956
10 597.000000 295.000000 0.0000000 43.644164
10 597.000000 295.000000 0.0000000 43.623305
10 597.000000 295.000000 0.0000000 43.597800
10 597.000000 295.000000 0.0000000 43.554419
10 597.000000 295.000000 0.0000000 43.531938
10 597.000000 295.000000 0.0000000 43.475598
10 597.000000 295.000000 0.0000000 43.465759
10 597.000000 295.000000 0.0000000 43.430743
10 597.000000 295.000000 0.0000000 43.354749
10 597.000000 295.000000 0.0000000 43.333776
10 597.000000 295.000000 0.0000000 43.278693
10 597.000000 295.000000 0.0000000 43.268649
10 597.000000 295.000000 0.0000000 43.247408
10 597.000000 295.000000 0.0000000 43.220369
10 597.000000 295.000000 0.0000000 43.186630
10 597.000000 295.000000 0.0000000 43.121438
10 597.000000 295.000000 0.0000000 43.066957
10 597.000000 295.000000 0.0000000 43.055775
10 597.000000 295.000000 0.0000000 43.041300
10 597.000000 295.000000 0.0000000 43.031448
10 597.000000 295.000000 0.0000000 43.005926
10 597.000000 295.000000 0.0000000 42.984661
10 597.000000 295.000000 0.0000000 42.974689
10 597.000000 295.000000 0.0000000 42.825046
10 597.000000 295.000000 0.0000000 42.770534
10 597.000000 295.000000 0.0000000 42.738579
10 597.000000 295.000000 0.0000000 42.727015
10 597.000000 295.000000 0.0000000 42.716983
10 597.000000 295.000000 0.0000000 42.705599
10 597.000000 295.000000 0.0000000 42.694046
10 597.000000 295.000000 0.0000000 42.684050
10 597.000000 295.000000 0.0000000 42.651761
10 597.000000 295.000000 0.0000000 42.630556
10 597.000000 295.000000 0.0000000 42.620692
