0 198.000000 470.000000 0.0000000 9.399025
0 198.000000 470.000000 0.0000000 8.682601
0 198.000000 470.000000 0.0000000 7.277576
79
36.000000 252.000000 0.0000000 7.273912
6 436.000000 252.000000 0.0000000 7.268512
6 436.000000 252.000000 0.0000000 7.085323
6 436.000000 252.000000 0.0000000 6.940750
6 436.000000 252.000000 0.0000000 6.869443
6 436.000000 252.000000 0.0000000 6.838734
6 436.000000 252.000000 0.0000000 6.775750
6 436.000000 252.000000 0.0000000 6.754069
6 436.000000 252.000000 0.0000000 6.641473
6 436.000000 252.000000 0.0000000 6.599411
6 436.000000 252.000000 0.0000000 6.497907
6 436.000000 252.000000 0.0000000 6.465793
6 436.000000 252.000000 0.0000000 6.404390
6 436.000000 252.000000 0.0000000 6.372040
6 436.000000 252.000000 0.0000000 6.351080
6 436.000000 252.000000 0.0000000 6.318821
6 436.000000 252.000000 0.0000000 6.285083
6 436.000000 252.000000 0.0000000 6.262536
6 436.000000 252.000000 0.0000000 6.161274
6 436.000000 252.000000 0.0000000 6.070776
6 436.000000 252.000000 0.0000000 6.049810
6 436.000000 252.000000 0.0000000 6.048419
6 436.000000 252.000000 0.0000000 6.007937
6 436.000000 252.000000 0.0000000 6.006281
6 436.000000 252.000000 0.0000000 5.964339
6 436.000000 252.000000 0.0000000 5.962936
6 436.000000 252.000000 0.0000000 5.940401
6 436.000000 252.000000 0.0000000 5.846777
6 436.000000 252.000000 0.0000000 5.759170
6 436.000000 252.000000 0.0000000 5.757622
6 436.000000 252.000000 0.0000000 5.733433
6 436.000000 252.000000 0.0000000 5.701144
6 436.000000 252.000000 0.0000000 5.638321
6 436.000000 252.000000 0.0000000 5.565899
6 436.000000 252.000000 0.0000000 5.564508
6 436.000000 252.000000 0.0000000 5.511894
6 436.000000 252.000000 0.0000000 5.490404
6 436.000000 252.000000 0.0000000 5.391965
6 436.000000 252.000000 0.0000000 5.380844
6 436.000000 252.000000 0.0000000 5.328503
6 436.000000 252.000000 0.0000000 5.316123
6 436.000000 252.000000 0.0000000 5.218611
6 436.000000 252.000000 0.0000000 5.196142
6 436.000000 252.000000 0.0000000 5.173171
6 436.000000 252.000000 0.0000000 5.139212
6 436.000000 252.000000 0.0000000 5.116911
6 436.000000 252.000000 0.0000000 5.115507
6 436.000000 252.000000 0.0000000 5.038138
6 436.000000 252.000000 0.0000000 4.763711
6 436.000000 252.000000 0.0000000 4.730128
6 436.000000 252.000000 0.0000000 4.718946
6 436.000000 252.000000 0.0000000 4.652189
6 436.000000 252.000000 0.0000000 4.631187
6 436.000000 252.000000 0.0000000 4.618478
6 436.000000 252.000000 0.0000000 4.544693
6 436.000000 252.000000 0.0000000 4.543218
6 436.000000 252.000000 0.0000000 4.522342
6 436.000000 252.000000 0.0000000 4.457813
6 436.000000 252.000000 0.0000000 4.415680
6 436.000000 252.000000 0.0000000 4.373439
6 436.000000 252.000000 0.0000000 4.311279
6 436.000000 252.000000 0.0000000 4.278989
6 436.000000 252.000000 0.0000000 4.246856
6 436.000000 252.000000 0.0000000 4.194997
6 436.000000 252.000000 0.0000000 4.132972
6 436.000000 252.000000 0.0000000 4.119955
6 436.000000 252.000000 0.0000000 4.087708
6 436.000000 252.000000 0.0000000 4.055646
6 436.000000 252.000000 0.0000000 3.974697
6 436.000000 252.000000 0.0000000 3.921775
6 436.000000 252.000000 0.0000000 3.900834
6 436.000000 252.000000 0.0000000 3.828324
6 436.000000 252.000000 0.0000000 3.805585
6 436.000000 252.000000 0.0000000 3.767173
6 436.000000 252.000000 0.0000000 3.765745
6 436.000000 252.000000 0.0000000 3.733485
6 436.000000 252.000000 0.0000000 3.668493
6 436.000000 252.000000 0.0000000 3.626323
6 436.000000 252.000000 0.0000000 3.615202
6 436.000000 252.000000 0.0000000 3.604104
6 436.000000 252.000000 0.0000000 3.602592
6 436.000000 252.000000 0.0000000 3.601177
6 436.000000 252.000000 0.0000000 3.504120
6 436.000000 252.000000 0.0000000 3.481483
6 436.000000 252.000000 0.0000000 3.439324
6 436.000000 252.000000 0.0000000 3.397323
6 436.000000 252.000000 0.0000000 3.364722
6 436.000000 252.000000 0.0000000 3.351929
6 436.000000 252.000000 0.0000000 3.309904
6 436.000000 252.000000 0.0000000 3.203080
6 436.000000 252.000000 0.0000000 3.160863
6 436.000000 252.000000 0.0000000 3.149657
6 436.000000 380.000000 0.0000000 3.467248
2 259.000000 380.000000 0.0000000 3.432148
2 259.000000 380.000000 0.0000000 3.408465
2 259.000000 380.000000 0.0000000 3.360133
2 259.000000 380.000000 0.0000000 3.335131
2 259.000000 380.000000 0.0000000 3.310274
2 259.000000 380.000000 0.0000000 3.300362
2 259.000000 380.000000 0.0000000 3.279516
2 259.000000 380.000000 0.0000000 3.233605
2 259.000000 380.000000 0.0000000 3.172629
2 259.000000 380.000000 0.0000000 3.137863
2 259.000000 380.000000 0.0000000 3.080975
2 259.000000 380.000000 0.0000000 3.047424
2 259.000000 380.000000 0.0000000 3.010259
2 259.000000 380.000000 0.0000000 3.000299
2 259.000000 380.000000 0.0000000 2.989642
